aa: aa
divide: divided
draw: drawing
dropout: dropout
due: due
dynamic: dynamic
earn: earn
easily: easily
editorial: editorial
education: education
educational: educational
effect: effect effects
effective: effective
effectiveness: effectiveness
elementary: elementary
elevate: elevated
emotion: emotion
emotional: emotional
encourage: encourage
end: end
environment: environment
establishment: establishment
ethic: ethics
ethical: ethical
evaluate: evaluate
evaluation: evaluation
event: event
everyday: everyday
everyone: everyone
examination: examination
exceed: exceed
excessive: excessive
exhaustion: exhaustion
experience: experience
experienced: experienced
extract: extracted
extraneous: extraneous
facilitator: facilitator
factor: factor
factorial: factorial
faculty: faculty
fatigue: fatigue
feel: feeling
female: female
field: field
figure: figure
file: file
fill: fill
final: final
firstly: firstly
five: five
follow: follow following
form: form
format: format
found: found
frame: frame
free: free
frequently: frequently
furthermore: furthermore
future: future
general: general
generalization: generalization
generalize: generalized
give: given
graduate: graduate graduated
great: great greater
group: group
guide: guide
guideline: guideline
hand: hand
health: health
help: help
helplessness: helplessness
hence: hence
hereinafter: hereinafter
high: high higher
highly: highly
history: history
home: home
homework: homework
hospital: hospital
however: however
human: human
hypothesis: hypothesis
ideological: ideological
idiosyncratic: idiosyncratic
immediately: immediately
improve: improving
improvement: improvement
inadequate: inadequate
include: include included
incorporate: incorporate incorporated
increase: increase
independent: independent
index: indexing
indicate: indicate
individual: individual
induced: induced
inform: informed
information: information
inoculation: inoculation
intensively: intensively
intention: intention
interest: interest
international: international
intervention: intervention
interventional: interventional
introduction: introduction
inventory: inventory
investigate: investigate
investigation: investigation
involve: involve
irrational: irrational
issue: issue
japan: japan
job: job
journal: journal
know: knowing known
knowledge: knowledge
labour: labour
lack: lack
lan: lan
later: later
law: law
learn: learn learned learning
leave: leave
lecturer: lecturer
let: let
level: level
library: library
license: license licensed
likely: likely
logical: logical
login: login
low: low lower
make: made make
male: male
management: management
manipulation: manipulation
manuscript: manuscript
many: many
march: march
marital: marital
married: married
may: may
mean: mean
measure: measure measured
measurement: measurement
median: median
mediate: mediating
menu: menu
meridian: meridian
mi: mi
might: might
model: model
modification: modification
month: month
monthly: monthly
moreover: moreover
multiple: multiple
must: must
national: national
necessary: necessary
need: needs
negative: negative
never: never
new: new
newly: newly
news: news
non: non
novice: novice
number: number
nurse: nurse
nursing: nursing
objective: objective
occupational: occupational
old: old
one: one
onset: onset
open: open
operation: operation
order: order
organization: organization
outpatient: outpatient
outside: outside
overtime: overtime
package: package
paper: paper
part: part
partial: partial
participant: participant
participate: participate
participation: participation
particular: particular
path: path
patient: patient
people: people
per: per
perception: perception
performance: performance
period: period
person: person
personal: personal
place: place
point: point
policy: policy
positive: positive
possible: possible
post: post
potential: potential
practice: practice
prefectural: prefectural
preparation: preparation
prepare: prepare
presence: presence
present: present
preservation: preservation
pretest: pretest
prevent: prevent
prevention: prevention
preventive: preventive
primary: primary
prior: prior
privacy: privacy
problem: problem
procedure: procedure
process: process
program: program
prominent: prominent
promotion: promotion
proofread: proofreading
protocol: protocol
proven: proven
provide: provide provided providing
provision: provision
pst: pst
psych: psych
psychiatric: psychiatric
psychiatry: psychiatry
psychological: psychological
psychology: psychology
psychometric: psychometric
psychotherapy: psychotherapy
public: public
publication: publication
purpose: purpose
qualitative: qualitative
quantitative: quantitative
questionnaire: questionnaire
quit: quit
randomly: randomly
rank: rank
rapid: rapid
rate: rate
rational: rational
reason: reason
receive: receive received
recognition: recognition
recognize: recognize
recommend: recommend
record: recording
recruitment: recruitment
reduce: reduce reduced reducing
reduction: reduction
reference: reference
refining: refining
regard: regard regarding
reinforce: reinforce
reinforcement: reinforcement
related: related
relationship: relationship
reliability: reliability
remarkable: remarkable
report: report
research: research
researcher: researcher
reserve: reserved
resign: resign
resolution: resolution
response: response
result: result
retraction: retraction
reveal: revealed
review: review
risk: risk
role: role
rub: rub
sar: sar
satisfactory: satisfactory
scale: scale
scheme: scheme
school: school
science: science
scientific: scientific
scope: scope
score: score
secondary: secondary
section: section
select: select selected
separation: separation
service: service
session: session sessions
set: set setting
seven: seven
share: share
short: short
shorter: shorter
show: show shown
significance: significance
significant: significant
significantly: significantly
similar: similar
simplify: simplified
simply: simply
since: since
single: single
situation: situation
size: size
skill: skill
slightly: slightly
society: society
soft: soft
special: special
staff: staff
stage: stage
start: start starting
state: state
statement: statement
statistic: statistics
statistical: statistical
statistically: statistically
status: status
stay: stay
stimulation: stimulation
stratify: stratified
stress: stress
stressful: stressful
structural: structural
structure: structure
struggle: struggle
study: studied study
style: style
subject: subject subjected
submit: submit
subscription: subscription
suggest: suggesting
suicide: suicide
suitable: suitable
summary: summary
survey: survey
sustain: sustained
switch: switch
syndrome: syndrome
system: system
systemic: systemic
systemically: systemically
table: table
take: taken taking took
tao: tao
teach: teach
teacher: teacher
technique: technique
tendency: tendency
term: term
test: test
theory: theory
therapy: therapy
therefore: therefore
thing: thing
think: thinking
third: third
thought: thought
ti: ti
time: time times
timing: timing
top: top
total: total
totally: totally
toward: toward
training: training
transactional: transactional
translation: translation
treat: treat
turnover: turnover
two: two
unclear: unclear
unfounded: unfounded
university: university
urban: urban
us: us
use: used
validity: validity
value: value
variable: variable
verify: verify
version: version
volume: volume
wang: wang
week: week
welfare: welfare
well: well
wet: wet
whenever: whenever
whether: whether
whose: whose
willingness: willingness
without: without
word: word
work: work worked working works
workbook: workbook
would: would
wright: wright
write: write written
year: year
yet: yet
ym: ym
york: york
