aa: aa
history: history
home: home
hydraulic: hydraulic
hydrochloride: hydrochloride
immediately: immediately
immunology: immunology
important: important
inability: inability
include: include included
increase: increase
index: indexing
indicator: indicator
induce: induce
inferolateral: inferolateral
inflammatory: inflammatory
inform: informed
inhibitor: inhibitor
injection: injection
insertion: insertion
instruct: instructed
intensity: intensity
interest: interest
internal: internal
international: international
intervertebral: intervertebral
introduction: introduction
involve: involved
irrigation: irrigation
isolated: isolated
isometric: isometric
issue: issue
joint: joint
journal: journal
lactate: lactate
later: later
lateral: lateral
laterally: laterally
lavage: lavage
left: left
less: less
level: level
library: library
license: license licensed
limited: limited
line: line
lock: locking
login: login
macrophage: macrophage
major: major
make: made
management: management
mandible: mandible
manner: manner
manuscript: manuscript
marked: marked
maturation: maturation
maxillofacial: maxillofacial
maximum: maximum
may: may
mean: mean
measure: measured
mechanism: mechanism
medially: medially
medical: medical
medicine: medicine
menu: menu
method: method
mi: mi
millimeter: millimeter
mix: mix
mixture: mixture
month: month
mouth: mouth
movement: movement
much: much
multiple: multiple
near: nearest
needle: needle needles
nerve: nerve
neuropathic: neuropathic
news: news
normal: normal
obstacle: obstacle
one: one
open: open
opening: opening
operation: operation
operative: operative
opposite: opposite
oral: oral
order: order
osseous: osseous
osteoclast: osteoclast
outflow: outflow
outpatient: outpatient
pain: pain
palpation: palpation
panoramic: panoramic
paper: paper
part: part
pathology: pathology
patient: patient
period: period
periodically: periodically
permit: permitted
phase: phase
pilot: pilot
plasma: plasma
platelet: platelet
pleiotropic: pleiotropic
plexus: plexus
point: point
policy: policy
position: position
possible: possible
posterior: posterior
posteriorly: posteriorly
postoperative: postoperative
practice: practiced
predominantly: predominantly
preliminary: preliminary
preoperative: preoperative
preoperatively: preoperatively
preparation: preparation
prepared: prepared
preservation: preservation
pressure: pressure
previous: previous
print: printed
privacy: privacy
procedure: procedure
process: process
produce: produced
production: production
prognostic: prognostic
proofread: proofreading
protrusive: protrusive
pst: pst
psych: psych
publication: publication
purpose: purpose
questionnaire: questionnaire
radiographic: radiographic
radiographically: radiographically
radiology: radiology
randomly: randomly
range: range
rarely: rarely
ratio: ratio
reaction: reaction
receive: receive
receptor: receptor
recommend: recommend
reduce: reducing
reduction: reduction
related: related
relatively: relatively
removal: removal
remove: remove removing
repeat: repeated
report: report
research: research
reserve: reserved
result: result
retraction: retraction
right: right
ringer: ringer
safe: safe
safety: safety
saline: saline
sample: sample
sar: sar
scale: scale
science: science
scientific: scientific
scope: scope
score: score
second: second
secretion: secretion
see: seen
select: select selected
serve: serve
service: service
sever: sever
share: share
sheet: sheet
show: shown
significant: significant
significantly: significantly
simplify: simplified
site: site
skin: skin
sodium: sodium
soft: soft
solution: solution
sound: sound
space: space
special: special
stage: stage
standard: standard
statement: statement
statistically: statistically
sterile: sterile
stethoscope: stethoscope
stimulation: stimulation
study: study
subject: subject subjected
submit: submit
subscription: subscription
successful: successful
superior: superior
supernatant: supernatant
surgery: surgery
surgical: surgical
syndrome: syndrome
synovial: synovial
syringe: syringe
system: system
systemic: systemic
table: table
take: taken
tamer: tamer
technique: technique
temporomandibular: temporomandibular
termination: termination
ti: ti
time: times
together: together
top: top
total: total
towards: towards
traditional: traditional
tragus: tragus
translation: translation
trauma: trauma
treat: treat
treatment: treatment
trigger: triggered
tunnel: tunnel
two: two
university: university
unsuccessful: unsuccessful
upper: upper
us: us
use: used
va: vas
via: via
view: view
visual: visual
volume: volume
walt: walt
wash: wash
well: well
wet: wet
wide: wide
widely: widely
withdrawal: withdrawal
within: within
without: without
work: work
ym: ym
