aa: aa
introduction: introduction
investment: investment
issue: issue
journal: journal
key: key
labor: labor
land: land
large: large
latter: latter
layout: layout
learn: learn
less: less
level: level
lever: levers
library: library
license: license licensed
lin: lin
link: link
local: local
location: location
login: login
logistics: logistics
longer: longer
lose: lost
low: low lower
mainly: mainly
maintain: maintain
make: make making
management: management
mandatory: mandatory
manuscript: manuscript
many: many
master: master
material: material
mean: mean
measure: measuring
menu: menu
mi: mi
ministry: ministry
modern: modern
national: national
need: need needs
network: network
news: news
note: note
number: number
object: object
objective: objective
occurrence: occurrence
one: one
open: open
order: order
output: output
outstanding: outstanding
overall: overall
owe: owing
panel: panel
paper: paper
part: part
percent: percent
period: period
personnel: personnel
pillar: pillar
policy: policy
pollution: pollution
position: position
preferential: preferential
preservation: preservation
press: press
price: price
privacy: privacy
proceeds: proceeds
process: process
product: product
production: production
productivity: productivity
profit: profit
prominent: prominent
promote: promote
proofread: proofreading
proportion: proportion
prosperous: prosperous
provincial: provincial
pst: pst
psych: psych
publication: publication
quantity: quantity
quarterly: quarterly
quotient: quotient
radiation: radiation
raise: raise
rapidly: rapidly
rate: rate
rational: rational
realize: realize
receive: receive
recent: recent
recommend: recommend
recommendation: recommendation
recruitment: recruitment
reduce: reduce
refer: refer
reflect: reflected
region: region
regional: regional
regularly: regularly
related: related
relocation: relocation
represent: represent
research: research
reserve: reserved
residence: residence
resolve: resolve
resource: resource
responsibility: responsibility
restrict: restrict
result: result
retraction: retraction
rise: rising
risk: risk
role: role
sample: sample
sar: sar
school: school
science: science
scientific: scientific
scope: scope
second: second
secure: secure
see: seen
seek: seeking
select: select selected
serious: serious
service: service
share: share
shift: shift shifting
shortage: shortage
shoulder: shoulder
significance: significance
since: since
situation: situation
six: six
soft: soft
source: source
space: space
span: span
special: special
specialization: specialization
specific: specific
speed: speed
stage: stage
stand: stand
standard: standard
standardize: standardized
statement: statement
static: static
statistical: statistical
still: still
stock: stock
strength: strength
strengthen: strengthen strengthening
study: study
subject: subject
submit: submit
subscription: subscription
success: success
successfully: successfully
support: support
sustainable: sustainable
system: system
table: table
take: take taken taking
talent: talent
task: task
technical: technical
technology: technology
ten: ten
test: test
theory: theory
thesis: thesis
third: third
thirteen: thirteen
three: three
ti: ti
time: time times
top: top
total: total
trade: trade
traditional: traditional
transfer: transfer transferred transferring
transformation: transformation
translation: translation
transport: transport
transportation: transportation
trend: trend
trillion: trillion
truth: truth
two: two
typical: typical
undertake: undertake
undertaking: undertaking
unity: unity
university: university
upstream: upstream
urge: urge
us: us
use: use
value: value
variety: variety
various: various
volume: volume
wang: wang
waste: waste
well: better
western: western
wet: wet
whether: whether
whole: whole
within: within
without: without
work: work
write: written
yang: yang
yearbook: yearbook
yet: yet
ym: ym
zone: zone
