aa: aa
type: type
underlain: underlain
understand: understanding
unique: unique
unit: unit
university: university
unmetamorphosed: unmetamorphosed
upper: upper
upright: upright
us: us
use: used
useful: useful
usually: usually
value: value
variation: variation
vast: vast
vegetation: vegetation
verge: verge
vergence: vergence
verification: verification
vernant: vernant
view: view
visible: visible
volume: volume
weakness: weakness
wedge: wedge
well: well
west: west
western: western
wet: wet
white: white
width: width
within: within
work: work working
ym: ym
york: york
young: young
zone: zone zoning
