aa: aa
medicine: medicine
menu: menu
message: message
method: method
methodology: methodology
mi: mi
michigan: michigan
might: might
million: million
ministry: ministry
minority: minority
month: month
morbidity: morbidity
mortality: mortality
movement: movement
muslin: muslin
national: national
need: need needs
never: never
new: new
newly: newly
news: news
next: next
nipple: nipple
number: number
obesity: obesity
objective: objective
officer: officer
old: old
one: one
open: open
organization: organization
organize: organized
outside: outside
overall: overall
overcome: overcome
pacific: pacific
paper: paper
part: part
participant: participant
participate: participate
participation: participation
path: path
people: people
per: per
percent: percent
percentage: percentage
perform: perform
period: period
personal: personal
phone: phone
physician: physician
policy: policy
population: population
positive: positive
positively: positively
possible: possible
practice: practice practiced
predictor: predictor
pregnancy: pregnancy
present: present
preservation: preservation
prevalence: prevalence
prevent: prevent
prevention: prevention
preventive: preventive
previous: previous
primary: primary
privacy: privacy
private: private
problem: problem
procedure: procedure
process: process
prognosis: prognosis
program: program
proofread: proofreading
provide: provided
province: province
pst: pst
psych: psych
psychiatric: psychiatric
psychological: psychological
psychosocial: psychosocial
public: public
publication: publication
question: question
questionnaire: questionnaire
random: random
range: ranged
ranked: ranked
rate: rate
reason: reason
receive: receive
recommend: recommend
recommendation: recommendation
reduce: reduce reducing
referent: referent
regard: regarding
region: region
registry: registry
related: related
relation: relation
relative: relative
reliable: reliable
religious: religious
report: report
represent: represent
research: research
researcher: researcher
reserve: reserved
residence: residence
respectively: respectively
response: response
result: result
retraction: retraction
review: review
right: right
rise: rise
risk: risk
rural: rural
sample: sample sampling
sar: sar
say: said
scientific: scientific
scope: scope
screen: screening
second: second
security: security
see: see
select: select selected
self: self
service: service
set: setting
several: several
shah: shah
share: share
sheet: sheet
show: show
significance: significance
significant: significant
similar: similar
simple: simple
since: since
singh: singh
size: size
skin: skin
society: society
socioeconomic: socioeconomic
soft: soft
sometime: sometime
sometimes: sometimes
special: special
specially: specially
stage: stage
standard: standard
standardize: standardized
start: start
state: state
statement: statement
statistic: statistics
statistical: statistical
status: status
still: still
strategy: strategy
strong: strong
strongly: strongly
student: student
study: study
subject: subject
submit: submit
subscription: subscription
suggest: suggest
supreme: supreme
surgery: surgery
surround: surrounding
survey: survey
system: system
table: table
take: taken taking took
teacher: teacher
test: test
think: think
third: third
threaten: threaten
ti: ti
time: time
told: told
top: top
total: total
toward: toward
translation: translation
treatment: treatment
type: type
unfortunately: unfortunately
united: united
university: university
urban: urban
us: us
use: used
useful: useful
value: value
version: version
volume: volume
voluntary: voluntary
way: way
well: better
wet: wet
whether: whether
willing: willing
work: work working works
workshop: workshop
world: world
write: written
wrong: wrong
year: year
yes: yes
ym: ym
york: york
young: young
