aa: aa
jump: jump
kinetics: kinetics
know: known
laboratory: laboratory
large: large
lattice: lattice
law: law
lee: lee
let: let
level: level
li: li
liang: liang
library: library
license: license licensed
line: line
liquid: liquid
local: local
login: login
loser: loser
low: low
magnetic: magnetic
magnetostriction: magnetostriction
main: main
manuscript: manuscript
material: material
mathematical: mathematical
matter: matter
meanwhile: meanwhile
mechanical: mechanical
medium: medium
melt: melting
menu: menu
metallic: metallic
method: method
mi: mi
microstructural: microstructural
microstructure: microstructure
model: modeling
modest: modest
modulus: modulus
molecular: molecular
motion: motion
much: much
multicomponent: multicomponent
narrow: narrow
national: national
natural: natural
nature: nature
near: near nearest
neighbor: neighbor
new: new
news: news
nonferrous: nonferrous
number: number
obtain: obtain
obvious: obvious
one: one
open: open
order: order
orderly: orderly
owe: owing
pair: pair
paper: paper
particle: particle
particularly: particularly
past: past
peak: peak
per: per
permeability: permeability
phase: phase phases
physic: physics
physical: physical
point: point
policy: policy
potential: potential
prepare: prepare
present: present
preservation: preservation
press: press
pressure: pressure
primary: primary
privacy: privacy
probability: probability
process: process
program: program
promising: promising
pronounce: pronounced
proofread: proofreading
prospect: prospect
provide: provided
pst: pst
psych: psych
publication: publication
quantum: quantum
radial: radial
random: random
range: range
rapid: rapid
rapidly: rapidly
rate: rate
receive: receive received
recommend: recommend
ref: ref
region: region
related: related
relation: relation
relatively: relatively
research: research
reserve: reserved
residual: residual
resistance: resistance
respectively: respectively
result: result
retraction: retraction
reveal: revealing
review: review
right: right
role: role
routh: routh
royal: royal
run: run
sar: sar
science: science
scientific: scientific
scope: scope
second: second
see: see seen
select: select selected
separation: separation
service: service
seven: seven
shape: shaped
share: share
sharp: sharp
shastri: shastri
shell: shell
sheng: sheng
shortage: shortage
show: shown
similar: similar
simple: simple
simulation: simulation
since: since
six: six
social: social
society: society
soft: soft
solidification: solidification
source: source
special: special
specific: specific
spherical: spherical
split: split
splitting: splitting
stability: stability
stabilization: stabilization
start: start
state: state
statement: statement
statistical: statistical
step: step
strength: strength
structural: structural
structure: structure
study: studied study
sub: sub
subject: subject
submit: submit
subscription: subscription
successful: successful
sudden: sudden
sufficient: sufficient
summary: summary
sun: sun
super: super
support: support
surround: surrounding
synthesis: synthesis
system: system
take: taken
technology: technology
temperature: temperature
tend: tend
tessellation: tessellation
thank: thank
therefore: therefore
third: third
three: three
ti: ti
time: time
tiny: tiny
top: top
transform: transform
transformation: transformation
transition: transition
translation: translation
two: two
typical: typical
understand: understand
unique: unique
unit: unit
university: university
upward: upward
us: us
use: use used
valley: valley
value: value
variation: variation
various: various
version: version
versus: versus
vibrate: vibrate
vicinity: vicinity
viewpoint: viewpoint
volume: volume
way: way
well: well
wen: wen
wet: wet
whether: whether
whole: whole
wide: wide
width: width
within: within
work: work
write: written
yan: yan
yield: yield
ym: ym
york: york
zero: zero
