aa: aa
obstetrical: obstetrical
occasionally: occasionally
often: often
old: old
oncology: oncology
open: open
organization: organization
origin: origin
originate: originate
ovarian: ovarian
ovary: ovary
pain: pain
palpable: palpable
pancreas: pancreas
paper: paper
parenchyma: parenchyma
particular: particular
pathology: pathology
patient: patient
pattern: pattern
pelvic: pelvic
periductal: periductal
peripheral: peripheral
peripheric: peripheric
peritoneal: peritoneal
phase: phase phases
phosphatase: phosphatase
physical: physical
pictorial: pictorial
plan: plan
policy: policy
poor: poor
portal: portal
positivity: positivity
practice: practice
predominantly: predominantly
preferably: preferably
present: present
presentation: presentation
preservation: preservation
primary: primary
privacy: privacy
probable: probable
probably: probably
production: production
profile: profile
prognosis: prognosis
prognostic: prognostic
progressive: progressive
proliferation: proliferation
proofread: proofreading
pst: pst
psych: psych
publication: publication
quite: quite
radiologist: radiologist
radiology: radiology
raise: raised
range: range
rare: rare
rarity: rarity
reaction: reaction
receive: receive
recommend: recommend
region: region
related: related
remains: remains
report: report
research: research
reserve: reserved
resonance: resonance
restriction: restriction
result: resulting
retraction: retraction
ring: ring
rio: rio
risk: risk
routine: routine
sander: sanders
sao: sao
sar: sar
sarcomatous: sarcomatous
scientific: scientific
scope: scope
second: second
secondary: secondary
see: seen
segment: segment
select: select
sequence: sequence
service: service
sexual: sexual
share: share
show: show showing shown
signal: signal
signet: signet
similar: similar
site: site
soft: soft
solid: solid
sometimes: sometimes
special: special
spectrum: spectrum
spread: spread
stag: staging
standard: standard
statement: statement
still: still
stood: stood
stroma: stroma
stromal: stromal
study: study
subject: subject
submit: submit
subscription: subscription
surgeon: surgeon
surgical: surgical
suspect: suspected
symptom: symptom
system: system
therapeutic: therapeutic
therefore: therefore
thick: thick
thin: thin
three: three
thrombus: thrombus
ti: ti
tomography: tomography
top: top
tract: tract
translation: translation
treatment: treatment
tumor: tumor
type: type
typically: typically
unknown: unknown
us: us
usually: usually
vaginal: vaginal
value: value
variable: variable
vascular: vascular
vein: vein
volume: volume
water: water
weight: weight weighted
well: well
wet: wet
white: white
wide: wide
without: without
woman: woman
work: work
world: world
ym: ym
