aa: aa
orthopedics: orthopedics
osteoarthritis: osteoarthritis
osteonecrosis: osteonecrosis
outcome: outcome
overhang: overhang
pain: pain
paper: paper
parallel: parallel
participate: participate
patient: patient
perform: perform
peripheral: peripheral
perpendicularly: perpendicularly
plan: plan
plane: plane
point: point
policy: policy
position: position
positive: positive
possible: possible
posterior: posterior
posteriorly: posteriorly
postoperative: postoperative
precise: precise
precisely: precisely
precision: precision
preoperative: preoperative
preoperatively: preoperatively
preparation: preparation
preservation: preservation
press: press
previous: previous
primary: primary
privacy: privacy
procedure: procedure
process: process
prognosis: prognosis
prognostic: prognostic
progressive: progressive
proofread: proofreading
propose: propose
prosthesis: prosthesis
prosthetic: prosthetic
provide: provide provided
proximal: proximal
psi: psi
pst: pst
psych: psych
publication: publication
range: range
rating: rating
rationale: rationale
reason: reason
receive: receive
recommend: recommend
record: record
red: red
reduce: reduced
reed: reed
regard: regard
register: registered
related: related
relation: relation
relationship: relationship
relative: relative
replacement: replacement
report: report
reproduction: reproduction
research: research
resection: resection
reserve: reserved
restrict: restricted
result: result
retraction: retraction
reverse: reverse reversed
review: review
revision: revision
rheumatoid: rheumatoid
rod: rod
sagittal: sagittal
sar: sar
saw: saw
school: school
science: science
scientific: scientific
sclerotic: sclerotic
scope: scope
screen: screen
second: second
select: select
selection: selection
senior: senior
service: service
set: set setting
seven: seven
several: several
share: share
show: shown
side: side
significant: significant
similarly: similarly
since: since
situation: situation
size: size sized sizing
skill: skill
skin: skin
slightly: slightly
slope: slope
slot: slot
smith: smith
society: society
soft: soft
special: special
specific: specific
stability: stability
statement: statement
statistically: statistically
strong: strong
study: study
subject: subject
submit: submit
subscription: subscription
successful: successful
surface: surface
surgeon: surgeon
surgery: surgery
surgical: surgical
survival: survival
system: system
table: table
team: team
template: template
tend: tend
test: test
thanks: thanks
thick: thick
thickness: thickness
think: think
thinner: thinner
three: three
ti: ti
tibia: tibia
tight: tight
time: time times
tissue: tissue
top: top
toru: toru
total: total
translation: translation
trauma: trauma
try: tried
tumor: tumor
two: two
university: university
upper: upper
us: us
use: use used
valgus: valgus
value: value
varus: varus
versus: versus
volume: volume
wander: wandering
way: ways
wet: wet
white: white
whiteside: whiteside
wide: wide
width: width
wobble: wobbling
work: work
year: year
ym: ym
