aa: aa
limited: limited
link: links
lipoprotein: lipoprotein
list: listed
literature: literature
little: little
login: login
low: low
magnetic: magnetic
mahar: mahar
main: main
make: making
male: male
manual: manual
manually: manually
manuscript: manuscript
many: many
martin: martin
mask: mask
mass: mass
match: match
matrix: matrix
maxillofacial: maxillofacial
may: may
mean: mean
measure: measure measured measuring
measurement: measurement
measurer: measurer
medical: medical
medicine: medicine
men: men
menu: menu
metabolism: metabolism
method: method
metric: metric
mi: mi
middle: middle
min: min
ministry: ministry
model: model
much: much
muscle: muscle
must: must
nam: nam
national: national
near: near
necessary: necessary
need: need
neutral: neutral
new: new
news: news
next: next
noise: noise
notable: notable
note: noted
novel: novel
numerous: numerous
nutrition: nutrition
obesity: obesity
objective: objective
observer: observer
obtain: obtain
occur: occur
offer: offer
oh: oh
open: open
operation: operation
opinion: opinion
oral: oral
order: order
organ: organ
outer: outer
outermost: outermost
outline: outline outlined
overweight: overweight
paper: paper
park: park
path: path
patient: patient
pelvic: pelvic
pelvis: pelvis
perform: perform
performance: performance
pericardial: pericardial
phantom: phantom
physically: physically
physiology: physiology
plasma: plasma
plot: plot
poe: poe
point: point
policy: policy
pollock: pollock
polygon: polygon
position: position
positive: positive
possible: possible
possibly: possibly
potential: potential
practically: practically
practice: practice
precisely: precisely
preservation: preservation
prevalence: prevalence
prevent: prevent
prevention: prevention
previous: previous
privacy: privacy
process: process
produce: produce produced
project: project
proofread: proofreading
properly: properly
provide: provide providing
pst: pst
psych: psych
publication: publication
quantification: quantification
quantitative: quantitative
quick: quick
quickly: quickly
radiation: radiation
radiology: radiology
random: random
range: range ranged
rapidly: rapidly
rather: rather
ratio: ratio
receive: receive
recommend: recommend
reduce: reduced reducing
reduction: reduction
regard: regarding
region: region
regression: regression
reinforce: reinforce
related: related
relation: relation
relationship: relationship
relevance: relevance
reliability: reliability
reliable: reliable
reproducible: reproducible
republic: republic
research: research
reserve: reserved
resistance: resistance
resolve: resolve resolved
resonance: resonance
rest: rest
result: result
retraction: retraction
risk: risk
roentgenology: roentgenology
run: running
sample: sample
sar: sar
sat: sat
scan: scan scanning
science: science
scientific: scientific
scope: scope
search: search
second: second
secretion: secretion
section: section
see: seen
segmentation: segmentation
select: select
sensitivity: sensitivity
separate: separating
separately: separately
separation: separation
sequentially: sequentially
service: service
set: set setting
severe: severe
sex: sex
shanghai: shanghai
shape: shape
share: share
show: show showing shown
significance: significance
significant: significant
similar: similar
simple: simple
since: since
single: single
skin: skin
slice: slice
soft: soft
source: source
special: special
speech: speech
speed: speed
spinal: spinal
springer: springer
stage: stage
standard: standard
standardize: standardized
start: starting
statement: statement
statistical: statistical
status: status
strong: strong
studio: studio
study: study
subcutaneous: subcutaneous
subject: subject
submit: submit
subscription: subscription
suitable: suitable
superior: superior
supine: supine
support: support supporting
surround: surrounded surrounding
system: system
table: table
take: taken taking took
target: target
tat: tat
technique: technique
technology: technology
thereby: thereby
thickness: thickness
thin: thin
though: though
three: three
threshold: threshold
thus: thus
ti: ti
time: time times
tissue: tissue
tolerance: tolerance
tomogram: tomogram
tomography: tomography
top: top
total: total
trace: tracing
translation: translation
treat: treat
trend: trend
true: true
two: two
understand: understanding
united: united
university: university
unnecessary: unnecessary
us: us
use: use used
useful: useful
validate: validate
validation: validation
validity: validity
value: value
van: van
various: various
vat: vat
version: version
vertebra: vertebra
vertically: vertically
viability: viability
viable: viable
vincent: vincent
visceral: visceral
vision: vision
visual: visual
volume: volume
waist: waist
weak: weak
welfare: welfare
well: well
wet: wet
widely: widely
widespread: widespread
within: within
without: without
work: work working
world: world
ym: ym
york: york
young: young
