aa: aa
issue: issue
journal: journal
know: known
kurtosis: kurtosis
least: least
less: less
level: level
liability: liability
library: library
license: license licensed
life: life
linear: linear
liquidity: liquidity
lira: lira
list: listed
literature: literature
login: login
look: look
loss: loss
low: lower
main: main
mainly: mainly
major: major
make: make
management: management
manuscript: manuscript
many: many
map: map
market: market
master: master
mathematics: mathematics
maximum: maximum
may: may
measure: measure measured
measurement: measurement
meet: meet
menu: menu
method: method
methodology: methodology
mi: mi
middle: middle
minimize: minimize
minimum: minimum
misinterpretation: misinterpretation
model: model modeling
monte: monte
morgan: morgan
multinational: multinational
multiply: multiplying
must: must
namely: namely
national: national
necessary: necessary
need: need
negative: negative
net: net
nevertheless: nevertheless
new: new
news: news
next: next
nonlinear: nonlinear
normal: normal
north: north
notation: notation
note: note
number: number
obligation: obligation
oblige: obliged
observation: observation
one: one
open: open
operating: operating
operational: operational
optimization: optimization
option: option
order: order
organization: organization
outstanding: outstanding
overly: overly
paper: paper
parameter: parameter
parametric: parametric
part: part
past: past
peaked: peaked
peakedness: peakedness
pension: pension
performance: performance
period: period
phase: phase
plane: plane
point: point
policy: policy
political: political
portfolio: portfolio
position: position
positive: positive
possible: possible
potential: potential
practice: practice
prefer: prefer
premium: premium
presence: presence
preservation: preservation
price: price
primary: primary
privacy: privacy
probability: probability
probable: probable
proceed: proceeding
process: process
project: project
proofread: proofreading
proportion: proportioned
provision: provision
pst: pst
psych: psych
publication: publication
purpose: purpose
quality: quality
quantitative: quantitative
question: question
quickly: quickly
ra: ras
random: random
range: range ranged
rate: rate
ratio: ratio
reach: reach
realism: realism
reassurance: reassurance
receive: receive
recommend: recommend
reduce: reduce
regular: regular
regulatory: regulatory
related: related
report: report
require: require
requirement: requirement
research: research
reserve: reserved
respect: respect
result: result resulting
retraction: retraction
return: return
risk: risk
root: root
sample: sample sampling
sar: sar
scala: scala
school: school
scientific: scientific
scope: scope
second: second
sector: sector
see: see
select: select
sensitivity: sensitivity
separately: separately
series: series
serious: serious
service: service
set: set
several: several
shall: shall
share: share
sheet: sheet
shortfall: shortfall
show: show shown
side: side
significant: significant
similarly: similarly
simple: simple
simulation: simulation
single: single
situation: situation
skewness: skewness
small: small smaller
soft: soft
solvency: solvency
source: source
special: special
specific: specific
springer: springer
square: square
standard: standard
state: stated
statement: statement
statistic: statistics
step: step
stern: stern
stock: stock
stress: stress
structure: structure
study: study
subject: subject
submit: submit
subscription: subscription
success: success
suffer: suffer
sum: sum
supervision: supervision
supervisory: supervisory
survey: survey
swiss: swiss
symmetry: symmetry
system: system
table: table
take: take taken taking
technique: technique
tend: tend
test: testing
therefore: therefore
thesis: thesis
third: third
threat: threat
thus: thus
ti: ti
time: time
top: top
total: total
trade: trade
translation: translation
turkey: turkey
turn: turned
twelve: twelve
two: two
type: type
unfavorable: unfavorable
union: union
university: university
unpredictable: unpredictable
unsystematic: unsystematic
update: update
us: us
use: use used
utilize: utilize
valuation: valuation
value: value
various: various
volatility: volatility
volume: volume
weight: weight
wet: wet
whole: whole
widespread: widespread
work: work working
would: would
year: year
yet: yet
ym: ym
york: york
