aa: aa
monitor: monitor
monsoon: monsoon
mountain: mountain
much: much
multiple: multiple
multiplication: multiplication
multiply: multiply
national: national
natural: natural
nature: nature
need: needs
new: new
news: news
night: night
nitrogen: nitrogen
noise: noise
normal: normal
normalization: normalization
north: north
northwest: northwest
note: note
nutrition: nutrition
object: object
occasionality: occasionality
one: one
open: open
optimal: optimal
orchard: orchard
order: order
otherwise: otherwise
overcome: overcome
pan: pan
panel: panel
paper: paper
parameter: parameter
partial: partial
peak: peak
peninsula: peninsula
per: per
photosynthetic: photosynthetic
physiological: physiological
physiology: physiology
pigment: pigment
plain: plain
plant: plant
point: point
policy: policy
portable: portable
position: position
possible: possible
powder: powder
practical: practical
precision: precision
present: present
preservation: preservation
previous: previous
principle: principle
privacy: privacy
project: project
proofread: proofreading
prosperous: prosperous
protection: protection
provide: provided
province: province
pst: pst
psych: psych
publication: publication
quadric: quadric
quantitative: quantitative
quartz: quartz
rainfall: rainfall
randomly: randomly
range: range
rapid: rapid
rapidly: rapidly
receive: receive
recent: recent
recommend: recommend
red: red
reflectance: reflectance
reflectivity: reflectivity
regression: regression
related: related
relationship: relationship
relative: relative
remote: remote
remove: removed
repeat: repeated
repeatability: repeatability
repeatedly: repeatedly
research: research
reserve: reserved
resolution: resolution
respectively: respectively
result: result
retraction: retraction
rice: rice
right: right
root: root
sample: sample sampling
sand: sand
sar: sar
satisfactory: satisfactory
scale: scale scales
scatter: scatter
science: science
scientific: scientific
scope: scope
screen: screening
season: season
secondly: secondly
select: select selected
selection: selection
sensitive: sensitive
service: service
set: set
share: share
shi: shi
show: shown
significance: significance
significant: significant
significantly: significantly
simulation: simulation
single: single
six: six
small: small
smooth: smooth
society: society
soft: soft
soil: soil
song: song
soybean: soybean
spad: spad
spec: spec
special: special
spectral: spectral
spectrometer: spectrometer
spectrophotometer: spectrophotometer
spectroscopy: spectroscopy
spectrum: spectra spectrum
square: square
stage: stage
standardization: standardization
statement: statement
statistical: statistical
status: status
stepwise: stepwise
stop: stop
stress: stress
structure: structure
study: studied study
subject: subject
submit: submit
subscription: subscription
subsequent: subsequent
subtraction: subtraction
subtropical: subtropical
suitable: suitable
sunshine: sunshine
sure: sure
system: system
table: table
tai: tai
take: taken taking
technique: technique
technology: technology
temperature: temperature
ten: ten
territory: territory
test: testing
therefore: therefore
thirty: thirty
though: though
three: three
threshold: threshold
ti: ti
time: time times
tip: tipping
tolerance: tolerance
top: top
total: total
traditional: traditional
transformation: transformation
translation: translation
treatment: treatment
tree: tree
trend: trend
tube: tube
two: two
university: university
upper: upper
us: us
use: use used
validation: validation
value: value
valve: valve
variable: variable
variant: variant
vegetation: vegetation
via: via
volume: volume
wang: wang
water: water
weight: weight
well: better
wet: wet
wheat: wheat
white: white
window: window
within: within
work: work
would: would
yan: yan
yang: yang
ym: ym
youth: youth
yuan: yuan
