aa: aa
invert: inverted
involve: involve
irregular: irregular
island: island
isolated: isolated
issue: issue
join: joining
jointly: jointly
journal: journal
junction: junction
kind: kind
kinematic: kinematic
kinematics: kinematics
la: la
lake: lake
large: large
late: late
lateral: lateral
latitude: latitude
latter: latter
lava: lava
layer: layer
least: least
length: length
less: less
lesser: lesser
level: level
library: library
license: license licensed
lie: lie
light: light
likely: likely
limestone: limestone
limit: limit limiting
line: line
link: linked
lithosphere: lithosphere
lobe: lobe
local: local
locate: locate
location: location
lodge: lodging
login: login
long: long
look: looking
low: low lower
magenta: magenta
magma: magma
magmatic: magmatic
magnetic: magnetic
magnetization: magnetization
magnetometric: magnetometric
magnitude: magnitude
main: main
major: major
make: made making
manifest: manifest
manifestation: manifestation
manuscript: manuscript
manzanillo: manzanillo
map: map
margin: margin
marginal: marginal
mark: mark
martin: martin
mass: mass
mat: mat
match: matching
material: material
matter: matter
maximum: maximum
may: may
measure: measured
medicine: medicine
memoir: memoir
menu: menu
merge: merge
mesh: mesh
meter: meter
method: method
mi: mi
middle: middle
migration: migration
mind: mind
mineralogy: mineralogy
minimum: minima minimum
mixed: mixed
model: model modeling
moderate: moderate
modern: modern
molten: molten
morphologic: morphologic
multiple: multiple
must: must
nam: nam
name: name
national: national
nature: nature
near: near
nearly: nearly
neatly: neatly
necessary: necessary
negative: negative
negligible: negligible
neighbor: neighboring
nelson: nelson
new: new
news: news
next: next
ni: ni
nil: nil
normal: normal
north: north
northern: northern
northward: northward
note: note noted
obliterate: obliterate
obliteration: obliteration
obscure: obscure
observation: observation
observe: observe observing
obtain: obtain
occur: occur
ocean: ocean
offer: offer
offset: offset
offshore: offshore
often: often
old: older
one: one
ongoing: ongoing
onto: onto
open: open
opinion: opinion
opposite: opposite
orange: orange
order: order
origin: origin
orthogonal: orthogonal
outside: outside
overlaid: overlaid
overlie: overlying
owe: owing
paper: paper
parallel: parallel
pardo: pardo
park: park
part: part
particular: particular
pattern: pattern
peninsular: peninsular
percent: percent
perform: perform
perimeter: perimeter
period: period
perpendicular: perpendicular
pertain: pertain
pertinent: pertinent
petroleum: petroleum
phenomenon: phenomena
physical: physical
pink: pink
place: place
plane: plane
plate: plate
plausible: plausible
point: point pointed pointing
pole: pole
policy: policy
polygenetic: polygenetic
polygon: polygon
polynomial: polynomial
population: population
portion: portion
pose: pose
position: position
positive: positive
possibility: possibility
possible: possible
potential: potential
potentially: potentially
practically: practically
practice: practice
precision: precision
predict: predict
presence: presence
present: present
presently: presently
preservation: preservation
presumably: presumably
previous: previous
previously: previously
primitive: primitive
prior: prior
privacy: privacy
probably: probably
problem: problem
process: process
produce: produced
product: product
profile: profile
profusely: profusely
program: program
progression: progression
project: project
projection: projection
prominent: prominent
proofread: proofreading
property: property
propose: propose
provide: provide providing
province: province
proximity: proximity
pst: pst
psych: psych
publication: publication
pyroclastic: pyroclastic
quaternary: quaternary
question: question
quite: quite
radius: radius
ranch: ranch
range: range
rather: rather
reach: reach reaching
readily: readily
reading: reading
reason: reason
receive: receive
recent: recent
recommend: recommend
red: red
redefinition: redefinition
reduce: reduced reducing
reduction: reduction
refer: refer
reference: reference
refine: refined
reflect: reflect reflected
regard: regarding
regardless: regardless
regime: regime
region: region
regional: regional
register: registered
related: related
relationship: relationship
relative: relative
relatively: relatively
remain: remain
remains: remains
remnant: remnant
remote: remote
remove: removed
repeat: repeated
represent: represent
representation: representation
research: research
reserve: reserved
reservoir: reservoir
residual: residual
resolution: resolution
resolve: resolve resolved
respect: respect
respective: respective
respectively: respectively
response: response
responsible: responsible
restrict: restrict
result: result
retraction: retraction
rework: reworked
rift: rift
rim: rim
rise: rise
risk: risk
road: road
robin: robin
rock: rock
roll: rolled rolling
roughly: roughly
sample: sample
san: san
sar: sar
satellite: satellite
scale: scale scales
science: science
scientific: scientific
scope: scope
se: se
sea: sea
section: section
see: see seen
seismic: seismic
seismicity: seismicity
select: select selected
separate: separate separates
separation: separation
sequence: sequence
series: series
service: service
set: set
several: several
shallow: shallow
shape: shape
share: share
show: show showing shown
si: si
side: side
silicic: silicic
sill: sill
similar: similar
similarly: similarly
simple: simple
simply: simply
simultaneous: simultaneous
since: since
single: single
size: size sizes
slice: slice
slightly: slightly
slop: sloping
slope: slope
small: small smaller
smooth: smooth
society: society
soft: soft
solidification: solidification
somewhat: somewhat
south: south
southern: southern
southernmost: southernmost
southward: southward
southwardly: southwardly
southwest: southwest
southwestern: southwestern
space: spaced
special: special
speculate: speculate
spite: spite
split: split
spread: spread spreading
stage: stage
standard: standard
start: start starting
statement: statement
station: station
still: still
stop: stopped
structural: structural
structure: structure
study: study
style: style
sub: sub
subduction: subduction
subject: subject
submit: submit
subscription: subscription
subsequent: subsequent
subsequently: subsequently
successive: successive
suggest: suggest suggesting
suggestion: suggestion
summit: summit
superficial: superficial
superpose: superposed
support: support
suppress: suppressed
sur: sur
surface: surface
surficial: surficial
surge: surge
surround: surrounded surrounding
survey: survey
susceptibility: susceptibility
symbol: symbol
synthesis: synthesis
system: system
table: table
tabular: tabular
take: take taking took
tear: tearing
technique: technique
tectonic: tectonic
temperature: temperature
temporal: temporal
tend: tend
term: term
terminus: terminus
terrain: terrain
terrane: terrane
test: test
thematic: thematic
theoretical: theoretical
therefore: therefore
thickness: thickness
thin: thin
third: third
three: three
thus: thus
ti: ti
tidal: tidal
time: time
together: together
tomographic: tomographic
tomography: tomography
top: top
topographic: topographic
topography: topography
toroidal: toroidal
total: total
toward: toward
towards: towards
trail: trail
transition: transition
translation: translation
transverse: transverse
trench: trench
trend: trend
triple: triple
turn: turn
twice: twice
two: two
type: type
un: un
uncertainty: uncertainty
uncommon: uncommon
underground: underground
underlain: underlain
underlay: underlay
underneath: underneath
uniform: uniform
uniformly: uniformly
upon: upon
upper: upper
uppermost: uppermost
upward: upward
us: us
use: use used
usually: usually
value: value
van: van
variety: variety
various: various
vary: vary
vector: vector
vertical: vertical
vicinity: vicinity
view: view
viewpoint: viewpoint
village: village
vincent: vincent
virtually: virtually
visualize: visualize
vol: vol
volcanic: volcanic
volcanism: volcanism
volcano: volcano
volcanology: volcanology
volume: volume
ward: ward
way: way
weight: weight
well: better well
west: west
western: western
wet: wet
whether: whether
whole: whole
whose: whose
wide: wide
widen: widen
wire: wire
within: within
work: work
worth: worth
would: would
wright: wright
yang: yang
yellow: yellow
yield: yielding
ym: ym
yr: yr
zone: zone
