aa: aa
history: history
home: home
hong: hong
hospital: hospital
however: however
human: human
identical: identical
illustration: illustration
image: image
important: important
improve: improve
inability: inability
include: included
incorporate: incorporated
increase: increase
index: indexing
inform: informed
information: information
inherently: inherently
initial: initial
injection: injection
innovation: innovation
inside: inside
institute: institute
institution: institution
institutional: institutional
intensity: intensity
interest: interest
international: international
interventional: interventional
intravenous: intravenous
introduction: introduction
ischium: ischium
issue: issue
iterative: iterative
japan: japan
journal: journal
knowledge: knowledge
label: label
language: language
large: large
lead: led
learn: learning
least: least
lee: lee
length: length
lesion: lesion
level: level
liang: liang
library: library
license: license licensed
limited: limited
linear: linear
liver: liver
local: local
locally: locally
login: login
low: lower
lung: lung
magnetic: magnetic
main: main
major: major
make: made make
malignant: malignant
man: man
manual: manual
manually: manually
manuscript: manuscript
marrow: marrow
material: material
matrix: matrix
maximization: maximization
maximum: maximum
mean: mean
meaningful: meaningful
measure: measure
medical: medical
medicine: medicine
men: men
mentation: mentation
menu: menu
metabolic: metabolic
metastatic: metastatic
method: method
methodology: methodology
metric: metrics
mi: mi
minimization: minimization
modality: modality
mode: mode
model: model
moderate: moderate
molecular: molecular
morphology: morphology
necessary: necessary
neck: neck
neighborhood: neighborhood
new: new
news: news
next: next
noise: noise
normal: normal
novel: novel
nuclear: nuclear
number: number
numerically: numerically
obscure: obscure
obtain: obtain
odd: odd
often: often
oncological: oncological
oncology: oncology
one: one
open: open
optimal: optimal
oral: oral
order: order
originally: originally
oropharyngeal: oropharyngeal
osteolytic: osteolytic
osteoplastic: osteoplastic
output: output
overcome: overcome
overlap: overlap
pairwise: pairwise
paper: paper
parameter: parameter
partial: partial
pathologic: pathologic
pathological: pathological
patient: patient
pattern: pattern
per: per
percentage: percentage
perform: perform
performance: performance
pet: pet
plan: plan
point: point
policy: policy
position: position
positron: positron
potentially: potentially
practice: practice
precise: precise
precisely: precisely
presence: presence
present: present
preservation: preservation
previous: previous
primary: primary
privacy: privacy
problem: problem
prognosis: prognosis
prognostic: prognostic
proofread: proofreading
pst: pst
psych: psych
publication: publication
purpose: purpose
quantify: quantify
quantitative: quantitative
radiation: radiation
radiographic: radiographic
radiology: radiology
radiotherapy: radiotherapy
random: random
range: range ranged
rarely: rarely
ratio: ratio
receive: receive received
recent: recent
recognition: recognition
recommend: recommend
reconstruct: reconstructed
reconstruction: reconstruction
recurrent: recurrent
reduce: reduce reducing
reflect: reflect
region: region
related: related
relationship: relationship
relative: relative
reliable: reliable
reliably: reliably
report: report
represent: represent
representative: representative
research: research
reserve: reserved
resolution: resolution
resonance: resonance
respectively: respectively
result: result
retraction: retraction
retrospective: retrospective
review: review
right: right
robust: robust
robustly: robustly
robustness: robustness
roentgenology: roentgenology
role: role
row: row
sar: sar
scan: scan
scanner: scanner
schematic: schematic
school: school
scientific: scientific
scope: scope
second: second
seed: seed
segment: segment segmented
segmentation: segmentation
select: select selected
selection: selection
selective: selective
sensitivity: sensitivity
separation: separation
service: service
set: set setting
several: several
shape: shape
share: share
show: show shown
significance: significance
significant: significant
significantly: significantly
similarity: similarity
simple: simple
simplicity: simplicity
size: size
slice: slicing
small: small
smith: smith
smooth: smoothing
society: society
soft: soft
solely: solely
solid: solid
song: song
space: space spacing
spatial: spatial
special: special
specialized: specialized
specific: specific
speculate: speculate
spherical: spherical
spinal: spinal
springer: springer
squamous: squamous
stag: staging
stage: stage
standard: standard
standardize: standardized
statement: statement
statistical: statistical
statistically: statistically
stochastic: stochastic
study: studied study
subject: subject
submit: submit
subscription: subscription
superior: superior
surround: surrounding
survey: survey
survival: survival
susceptible: susceptible
suspect: suspected
system: system
table: table
tan: tan
tang: tang
target: target
technical: technical
technique: technique
term: term
test: test tested
therapy: therapy
therefore: therefore
third: third
thoroughly: thoroughly
three: three
threshold: threshold
thus: thus
ti: ti
time: time
tissue: tissue
tomography: tomography
top: top
total: total
transition: transition
translation: translation
translational: translational
treatment: treatment
truth: truth
tumor: tumor
two: two
type: type
unary: unary
unclear: unclear
university: university
uptake: uptake
us: us
use: use used
useful: useful
usefulness: usefulness
utilize: utilize
validate: validate
validation: validation
value: value
van: van
variability: variability
variational: variational
via: via
vision: vision
visual: visual
volume: volume
volumetric: volumetric
wang: wang
weak: weak
well: better
wet: wet
wherever: wherever
whole: whole
wi: wi
widely: widely
widespread: widespread
window: window
within: within
without: without
work: work
ym: ym
