aa: aa
groove: groove
guarantee: guarantee
guide: guide
guideline: guideline
hall: hall
han: han
hard: hard
health: health
high: high
history: history
holder: holder
home: home
homogeneity: homogeneity
horizontal: horizontal
however: however
hydrolysis: hydrolysis
hysteresis: hysteresis
id: id
important: important
increase: increase
independent: independent
independently: independently
index: indexing
induced: induced
information: information
inorganic: inorganic
institute: institute
instrumentation: instrumentation
integral: integral
intensity: intensity
interest: interest
interface: interface
interference: interference
international: international
introduction: introduction
involve: involved
iron: iron
issue: issue
journal: journal
kent: kent
kim: kim
kind: kind
know: known
lam: lam
large: large
last: last
lateral: lateral
least: least
length: length
lengthy: lengthy
li: li
library: library
license: license licensed
like: like
lim: lim
limited: limited
lin: lin
linear: linear
literature: literature
login: login
loop: loop
low: low
magnetic: magnetic
magnetics: magnetics
magnetite: magnetite
magnetization: magnetization
magnetometer: magnetometer
magnetometry: magnetometry
magnetostriction: magnetostriction
magnification: magnification
magnitude: magnitude
make: making
manual: manual
manuscript: manuscript
many: many
margin: margin
mass: mass
material: material
mathematical: mathematical
maximize: maximize
maximum: maximum
mean: mean
measure: measure measured measuring
measurement: measurement
medicine: medicine
menu: menu
metal: metal
meter: meter
method: method
methylene: methylene
mi: mi
microscope: microscope
minimum: minimum
mode: mode
model: model
modern: modern
moke: moke
moment: moment
morello: morello
move: move moving
muller: muller
must: must
na: na
near: near
necessary: necessary
need: need needs
negative: negative
negligible: negligible
new: new
news: news
nickel: nickel
noise: noise
normalize: normalize
note: noted
nucleation: nucleation
nucleus: nucleus
number: number
observe: observe
obtain: obtain
one: one
open: open
operation: operation
operational: operational
optical: optical
optimize: optimize
order: order
origin: origin
owe: owing
oxide: oxide
package: package
paper: paper
part: part
particle: particle
path: path
pereira: pereira
perform: perform
performance: performance
perpendicular: perpendicular
perpendicularly: perpendicularly
perspective: perspective
physic: physics
physical: physical
physicochemical: physicochemical
pinto: pinto
plane: plane
planetary: planetary
plutonic: plutonic
point: point pointing
polarization: polarization
policy: policy
port: port
position: position positioned
positive: positive
possible: possible
power: power
practical: practical
practice: practice
precipitation: precipitation
precisely: precisely
precision: precision
prentice: prentice
preparation: preparation
prepared: prepared
presence: presence
present: present
preservation: preservation
principle: principle
privacy: privacy
procedure: procedure
process: process
produce: produced
professor: professor
program: program
proofread: proofreading
prove: proved
provide: provided
proximity: proximity
pst: pst
psych: psych
publication: publication
pure: pure
purity: purity
purpose: purpose
quadratic: quadratic
quantum: quantum
quick: quick
radius: radius
range: range
reach: reaching
reaction: reaction
read: read
reading: reading
receive: receive
reciprocity: reciprocity
recommend: recommend
red: red
reduce: reduced
reduction: reduction
refrigerator: refrigerator
regard: regarding
region: region
related: related
relation: relation
relative: relative
reliability: reliability
remanence: remanence
remanent: remanent
removal: removal
remove: removed
repeat: repeated
represent: represent
research: research
reserve: reserved
resolution: resolution
resonance: resonance
respectively: respectively
response: response
restriction: restriction
result: result
retraction: retraction
reversal: reversal
review: review
ring: ring
rio: rio
river: river
role: role
room: room
rotation: rotation
royal: royal
saddle: saddle
safe: safe
sample: sample
sar: sar
saturation: saturation
scale: scale
scan: scanning
schematically: schematically
science: science
scientific: scientific
scope: scope
second: second
see: see
select: select
sensitive: sensitive
sensitivity: sensitivity
sensor: sensor
sent: sent
series: series
service: service
several: several
shaft: shaft
share: share
short: short
show: showing shown
side: sides
signal: signal
significantly: significantly
silica: silica
simultaneously: simultaneously
since: since
single: single
size: size sizes
small: small smaller
society: society
soft: soft
solid: solid
sophisticated: sophisticated
source: source
spatial: spatial
special: special
specific: specific
spectroscopy: spectroscopy
spectrum: spectrum
sphere: sphere
square: square
squid: squid
st: st
stability: stability
stabilization: stabilization
standard: standard
statement: statement
structure: structure
study: studied study
subject: subject
submicron: submicron
submit: submit
subscription: subscription
subsequently: subsequently
substitute: substitute
successfully: successfully
suitable: suitable
superconductor: superconductor
supply: supply
survey: survey
synthesis: synthesis
system: system
tailor: tailoring
technique: technique
technology: technology
temperature: temperature
thank: thank
theoretical: theoretical
therefore: therefore
thermodynamic: thermodynamic
thin: thin
threshold: threshold
thus: thus
ti: ti
tile: tile
time: time times
timing: timing
top: top
torque: torque
total: total
track: track
traditionally: traditionally
transfer: transferred
translation: translation
travel: traveled
treatment: treatment
trigger: trigger
tronc: tronc
tunnel: tunneling
turn: turned
two: two
type: type
typically: typically
unit: unit
unknown: unknown
upper: upper
us: us
use: use used
user: user
usually: usually
vacuum: vacuum
value: value
variety: variety
various: various
vectorial: vectorial
verify: verify
versatile: versatile
versus: versus
vertical: vertical
via: via
vibrate: vibrating
view: view
voltmeter: voltmeter
volume: volume
water: water
wave: wave
wet: wet
widely: widely
without: without
work: work works
worth: worth
would: would
write: written
xi: xi
ym: ym
york: york
zero: zero
