aa: aa
lead: lead leading
least: least
length: length
less: less
level: level
library: library
license: license licensed
light: light
limit: limit
link: linked
literature: literature
login: login
loop: loop
lysis: lysis
lysozyme: lysozyme
mainly: mainly
major: major
malaria: malaria
malignancy: malignancy
management: management
manifestation: manifestation
manually: manually
manufacturer: manufacturer
manuscript: manuscript
many: many
material: material
medical: medical
medicine: medicine
membrane: membrane
menu: menu
method: method
methodology: methodology
mi: mi
microbiology: microbiology
microscopic: microscopic
microscopical: microscopical
microscopy: microscopy
might: might
min: min
mix: mix
mixed: mixed
mixture: mixture
model: model
molecular: molecular
morphology: morphology
mortality: mortality
multiple: multiple
nam: nam
national: national
nature: nature
necessary: necessary
neoplastic: neoplastic
nervous: nervous
network: network
new: new
news: news
nineteen: nineteen
nocardiosis: nocardiosis
nonspecific: nonspecific
nova: nova
nucleotide: nucleotide
number: number
occur: occur
often: often
one: one
open: open
option: option
order: order
overview: overview
paper: paper
partially: partially
pathogen: pathogen
pathogenic: pathogenic
patient: patient
pattern: pattern
pedro: pedro
period: period
phenotypic: phenotypic
phylogenetically: phylogenetically
phytopathology: phytopathology
pigment: pigment
plus: plus
pneumonia: pneumonia
policy: policy
polymorphism: polymorphism
population: population
porto: porto
positive: positive
predominant: predominant
preliminary: preliminary
presence: presence
present: present
preservation: preservation
prevalence: prevalence
previous: previous
previously: previously
primer: primer
prism: prism
privacy: privacy
procedure: procedure
produce: produced
production: production
prompt: prompt
proofread: proofreading
proposal: proposal
protein: protein
proteinase: proteinase
protocol: protocol
provide: provide provided providing
provost: provost
pseudotuberculosis: pseudotuberculosis
pst: pst
psych: psych
public: public
publication: publication
pulmonary: pulmonary
purification: purification
radiological: radiological
rapid: rapid
rapidly: rapidly
reaction: reaction
receive: receive
recent: recent
recently: recently
recipient: recipient
recognition: recognition
recommend: recommend
red: red
reference: reference
regard: regarding
related: related
relevant: relevant
reliable: reliable
renal: renal
research: research
reserve: reserved
resistance: resistance
respectively: respectively
respiratory: respiratory
response: response
responsible: responsible
restriction: restriction
retraction: retraction
review: review
rheumatic: rheumatic
rio: rio
routine: routine
routinely: routinely
saber: saber
sample: sample
sao: sao
sar: sar
science: science
scientific: scientific
scope: scope
segment: segment
select: select
sensitive: sensitive
sequence: sequence
sequencer: sequencer
serological: serological
service: service
seven: seven
several: several
severely: severely
share: share
shock: shock
show: shown
significant: significant
silica: silica
similar: similar
simplicity: simplicity
since: since
six: six
skin: skin
slowly: slowly
smith: smith
soft: soft
soil: soil
special: special
specie: species
specific: specific
spin: spin
stain: staining
standard: standard
standardize: standardized
statement: statement
study: study
subacute: subacute
subject: subject subjected
submit: submit
subscription: subscription
subsequent: subsequent
sufficiently: sufficiently
summary: summary
susceptibility: susceptibility
suspect: suspected
suspend: suspended
syndrome: syndrome
system: system
systematic: systematic
table: table
taxonomic: taxonomic
taxonomy: taxonomy
te: te
technique: technique
technological: technological
technology: technology
temperature: temperature
term: term
terminator: terminator
test: tested
thank: thank
therapeutic: therapeutic
three: three
thus: thus
ti: ti
time: time
tobacco: tobacco
top: top
traditionally: traditionally
transfer: transferred
translation: translation
transplant: transplant
treat: treat
treatment: treatment
tropical: tropical
tuberculosis: tuberculosis
type: type
uncommon: uncommon
understand: understand
unique: unique
university: university
us: us
use: use used
useful: useful
usually: usually
version: version
veteran: veteran
virus: virus
volume: volume
wash: washed
water: water
well: better well
wet: wet
within: within
without: without
work: work
ym: ym
york: york
