aa: aa
heavy: heavy
hence: hence
high: high higher highest
hill: hill
history: history
hold: hold
home: home
hopefully: hopefully
however: however
huge: huge
human: human
hypothesis: hypothesis
identify: identify
image: image
impact: impact
impair: impair
implausibility: implausibility
implausible: implausible
importance: importance
important: important
inadequate: inadequate
include: include included
inconclusive: inconclusive
increase: increase increasing
index: indexing
indicate: indicate
indication: indication
individual: individual
influence: influence
information: information
inherent: inherent
insight: insight
institute: institute
insufficient: insufficient
intense: intense
intensity: intensity
interaction: interaction
interest: interest interesting
interestingly: interestingly
international: international
interphone: interphone
interpretation: interpretation
intracranial: intracranial
introduction: introduction
investigate: investigate
involve: involve
irrespective: irrespective
issue: issue
joint: joint
journal: journal
justify: justify justifying
kind: kind
know: known
lack: lack
large: large
latency: latency
laterality: laterality
latter: latter
less: less
leukemia: leukemia
library: library
license: license licensed
like: like
likewise: likewise
limit: limiting
limited: limited
line: line
link: link linked
literature: literature
little: little
location: location
login: login
look: look
low: low lower
magnetic: magnetic
magnitude: magnitude
mainly: mainly
major: major
majority: majority
make: made make
malignant: malignant
manuscript: manuscript
many: many
masked: masked
may: may
mean: mean
meaning: meaning
meanwhile: meanwhile
mechanism: mechanism
medicine: medicine
menu: menu
merit: merit
method: method
methodological: methodological
methodology: methodology
metric: metric metrics
mi: mi
might: might
mild: mild
mobile: mobile
moreover: moreover
mostly: mostly
muir: muir
multinational: multinational
multiple: multiple
must: must
namely: namely
national: national
necessarily: necessarily
necessary: necessary
need: need needs
negligence: negligence
neither: neither
nerve: nerve
neuroma: neuroma
new: new
news: news
none: none
north: north
note: note noted
null: null
number: number
numerous: numerous
obvious: obvious
occasional: occasional
occupational: occupational
odds: odds
offset: offset
oncology: oncology
one: one
ons: ons
open: open
oppose: opposing
organization: organization
outcome: outcome
overall: overall
overlap: overlap
overview: overview
overwhelm: overwhelming
paper: paper
parotid: parotid
part: part
participation: participation
particular: particular
pattern: pattern
per: per
perspective: perspective
phone: phone
physic: physics
picked: picked
plausibility: plausibility
plausible: plausible
please: please
point: point
policy: policy
pool: pool
poor: poor
possible: possible
possibly: possibly
potential: potential
power: power
practice: practice
presence: presence
preservation: preservation
prevention: prevention
previous: previous
priory: priory
privacy: privacy
probability: probability
prone: prone
proof: proof
proofread: proofreading
protection: protection
protective: protective
proven: proven
provide: provide provided
pst: pst
psych: psych
public: public
publication: publication
publish: publish
puzzle: puzzling
quadratic: quadratic
quality: quality
quantitatively: quantitatively
question: question
quite: quite
radiation: radiation
radio: radio
raise: raised
range: range
rather: rather
ratio: ratio
rational: rational
readily: readily
reason: reason reasoning
reassure: reassuring
recall: recall
receive: receive
recommend: recommend
reduce: reduced
regard: regard regarding
region: region
regression: regression
regular: regular
related: related
relation: relation
relationship: relationship
relative: relative
reliability: reliability
reliable: reliable
remains: remains
repeat: repeated
report: report
representative: representative
repute: reputed
research: research
reserve: reserved
respect: respect
respectively: respectively
response: response
restrict: restricted
result: result resulting
retraction: retraction
review: review
revue: revue
risk: risk
rural: rural
safety: safety
salivary: salivary
sar: sar
scenario: scenario
scientific: scientific
scientist: scientist
scope: scope
search: search
second: second
see: see seen
seem: seeming
seemingly: seemingly
select: select selected
selection: selection
sense: sense
separately: separately
service: service
several: several
share: share
show: show shown
side: side sides
significant: significant
similar: similar
since: since
single: single
situation: situation
size: size
slight: slight
small: small
soft: soft
source: source
special: special
specific: specific
spite: spite
sporadic: sporadic
standard: standard
statement: statement
statistical: statistical
stay: stay stays
step: step
still: still
strategy: strategy
strike: striking
study: study
subject: subject
submit: submit
subscriber: subscriber
subscription: subscription
subtle: subtle
suffer: suffer
sufficient: sufficient
support: support
surprise: surprise
surprising: surprising
surprisingly: surprisingly
surrogate: surrogate
suspect: suspected
synoptic: synoptic
synoptically: synoptically
system: system
table: tables
take: taken
technological: technological
technology: technology
telecommunication: telecommunication
telephone: telephone
tend: tend
test: testing
therefore: therefore
thermal: thermal
third: third
three: three
ti: ti
time: time
top: top
towards: towards
translation: translation
trend: trend
trigger: triggered
true: true
tumor: tumor
two: two
type: type
unadjusted: unadjusted
uncertainty: uncertainty
underlie: underlying
unequal: unequal
unidentified: unidentified
university: university
unknown: unknown
unpublished: unpublished
unreliable: unreliable
urban: urban
us: us
use: use used
useful: useful
user: user
usually: usually
valid: valid
valuable: valuable
value: value
van: van
variance: variance
variety: variety
various: various
versus: versus
view: view
volume: volume
wake: wake
way: way
weigh: weighing
weight: weight
welcome: welcome
well: well
wet: wet
whatever: whatever
whether: whether
wide: wide
wireless: wireless
within: within
without: without
work: work
world: world
worry: worrying
would: would
yet: yet
ym: ym
zero: zero
