aa: aa
late: late
lately: lately
later: later
latter: latter
left: left
level: level
library: library
license: license licensed
life: life
limited: limited
linear: linear
liquid: liquid
literature: literature
lobe: lobe
location: location
login: login
longitudinal: longitudinal
low: lower
lumen: lumen
main: main
mainly: mainly
make: made
male: male
man: man
management: management
manuscript: manuscript
many: many
may: may
median: median
medical: medical
medicine: medicine
menu: menu
mere: mere
metabolism: metabolism
mi: mi
microbiology: microbiology
month: month
moreover: moreover
much: much
muscle: muscle
negative: negative
nevertheless: nevertheless
news: news
normal: normal
normalization: normalization
note: note noted
obnubilation: obnubilation
observation: observation
obstruction: obstruction
obstructive: obstructive
often: often
one: one
open: open
operation: operation
oral: oral
outcome: outcome
pain: pain
palpation: palpation
paper: paper
parietal: parietal
part: part
pathogenesis: pathogenesis
patient: patient
pelvic: pelvic
pelvis: pelvis
percussion: percussion
performance: performance
peripheral: peripheral
permit: permitted
persistent: persistent
physical: physical
place: place
pneumaturia: pneumaturia
policy: policy
pollakiuria: pollakiuria
polymorphonuclear: polymorphonuclear
poor: poor
poorly: poorly
position: position
positive: positive
posterior: posterior
preparation: preparation
presence: presence
presentation: presentation
preservation: preservation
privacy: privacy
probe: probe
produce: produced
profile: profile
proofread: proofreading
prostate: prostate
prostatic: prostatic
protein: protein
prove: proved
pst: pst
psych: psych
publication: publication
pulpectomy: pulpectomy
push: pushing
put: put
pyelic: pyelic
pyelitis: pyelitis
pyelonephritis: pyelonephritis
pyuria: pyuria
radiographic: radiographic
radiography: radiography
radiology: radiology
radius: radius
range: range
rebalance: rebalance
receive: receive
recommend: recommend
reference: reference
regular: regular
related: related
remains: remains
remove: removed
repeat: repeat
report: report
republic: republic
research: research
reserve: reserved
resolve: resolved
resonance: resonance
result: result
resuscitation: resuscitation
retention: retention
retraction: retraction
reverberation: reverberation
review: review
rise: rise rose
risk: risk
role: role
rupture: rupture
sar: sar
sarna: sarna
scan: scan
scientific: scientific
scope: scope
search: search
seem: seem
select: select
sensitive: sensitive
sensitivity: sensitivity
series: series
service: service
set: set
several: several
severe: severe
severity: severity
shade: shaded
shadow: shadow
shape: shape
share: share
short: short
show: showing
significantly: significantly
similar: similar
simple: simple
since: since
sixty: sixty
slight: slight
small: small
soft: soft
sometimes: sometimes
special: special
specific: specific
specificity: specificity
spine: spine
spontaneous: spontaneous
stage: stage
star: star
statement: statement
study: study
subject: subject
submit: submit
subscription: subscription
subserous: subserous
suffer: suffering
sufficient: sufficient
suggest: suggest suggesting
suggestive: suggestive
superficial: superficial
supine: supine
suprapubic: suprapubic
surgical: surgical
susceptibility: susceptibility
suspect: suspected
suspicion: suspicion
symptomatology: symptomatology
syndrome: syndrome
synthetic: synthetic
system: system
teach: teaching
technique: technique
ten: ten
test: test testing
therapy: therapy
therefore: therefore
thicken: thickening
three: three
thus: thus
ti: ti
tightly: tightly
time: time times
tomographic: tomographic
tomography: tomography
tool: tool
top: top
towards: towards
tract: tract
translation: translation
treatment: treatment
triple: triple
two: two
tympanic: tympanic
type: type
unavailable: unavailable
uncomplicated: uncomplicated
unfortunately: unfortunately
unit: unit
university: university
unprepared: unprepared
unusual: unusual
upper: upper
ureter: ureter
ureteric: ureteric
ureteritis: ureteritis
urethritis: urethritis
urinary: urinary
urine: urine
urological: urological
us: us
use: used
useful: useful
usefully: usefully
variable: variable
vertical: vertical
visualization: visualization
visualize: visualize
volume: volume
wall: wall
week: week
well: better well
wet: wet
white: white
within: within
without: without
work: work
would: would
wrongly: wrongly
ym: ym
